SEM_EXM_EXCH_ID, SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,D,40882,OPTIDX,0,BANKNIFTY-Jun2024-44200-CE,15,BANKNIFTY 19 JUN 44200 CALL,19-06-2024 14:30,44200,CE,5,W,OP,,
NSE,D,40883,OPTIDX,0,BANKNIFTY-Jun2024-44200-PE,15,BANKNIFTY 19 JUN 44200 PUT,19-06-2024 14:30,44200,PE,5,W,OP,,
NSE,D,40887,OPTIDX,0,BANKNIFTY-Jun2024-44300-CE,15,BANKNIFTY 19 JUN 44300 CALL,19-06-2024 14:30,44300,CE,5,W,OP,,
NSE,D,40888,OPTIDX,0,BANKNIFTY-Jun2024-44300-PE,15,BANKNIFTY 19 JUN 44300 PUT,19-06-2024 14:30,44300,PE,5,W,OP,,
NSE,D,40891,OPTIDX,0,BANKNIFTY-Jun2024-44400-CE,15,BANKNIFTY 19 JUN 44400 CALL,19-06-2024 14:30,44400,CE,5,W,OP,,
NSE,D,40892,OPTIDX,0,BANKNIFTY-Jun2024-44400-PE,15,BANKNIFTY 19 JUN 44400 PUT,19-06-2024 14:30,44400,PE,5,W,OP,,
NSE,D,40895,OPTIDX,0,BANKNIFTY-Jun2024-44500-CE,15,BANKNIFTY 19 JUN 44500 CALL,19-06-2024 14:30,44500,CE,5,W,OP,,
NSE,D,40897,OPTIDX,0,BANKNIFTY-Jun2024-44500-PE,15,BANKNIFTY 19 JUN 44500 PUT,19-06-2024 14:30,44500,PE,5,W,OP,,
NSE,D,40898,OPTIDX,0,BANKNIFTY-Jun2024-44600-CE,15,BANKNIFTY 19 JUN 44600 CALL,19-06-2024 14:30,44600,CE,5,W,OP,,
NSE,D,40899,OPTIDX,0,BANKNIFTY-Jun2024-44600-PE,15,BANKNIFTY 19 JUN 44600 PUT,19-06-2024 14:30,44600,PE,5,W,OP,,
NSE,D,40900,OPTIDX,0,BANKNIFTY-Jun2024-44700-CE,15,BANKNIFTY 19 JUN 44700 CALL,19-06-2024 14:30,44700,CE,5,W,OP,,
NSE,D,40901,OPTIDX,0,BANKNIFTY-Jun2024-44700-PE,15,BANKNIFTY 19 JUN 44700 PUT,19-06-2024 14:30,44700,PE,5,W,OP,,
NSE,D,40903,OPTIDX,0,BANKNIFTY-Jun2024-44800-CE,15,BANKNIFTY 19 JUN 44800 CALL,19-06-2024 14:30,44800,CE,5,W,OP,,
NSE,D,40905,OPTIDX,0,BANKNIFTY-Jun2024-44800-PE,15,BANKNIFTY 19 JUN 44800 PUT,19-06-2024 14:30,44800,PE,5,W,OP,,
NSE,D,40906,OPTIDX,0,BANKNIFTY-Jun2024-44900-CE,15,BANKNIFTY 19 JUN 44900 CALL,19-06-2024 14:30,44900,CE,5,W,OP,,
NSE,D,40907,OPTIDX,0,BANKNIFTY-Jun2024-44900-PE,15,BANKNIFTY 19 JUN 44900 PUT,19-06-2024 14:30,44900,PE,5,W,OP,,
NSE,D,40908,OPTIDX,0,BANKNIFTY-Jun2024-45000-CE,15,BANKNIFTY 19 JUN 45000 CALL,19-06-2024 14:30,45000,CE,5,W,OP,,
NSE,D,40909,OPTIDX,0,BANKNIFTY-Jun2024-45000-PE,15,BANKNIFTY 19 JUN 45000 PUT,19-06-2024 14:30,45000,PE,5,W,OP,,
NSE,D,40915,OPTIDX,0,BANKNIFTY-Jun2024-45100-CE,15,BANKNIFTY 19 JUN 45100 CALL,19-06-2024 14:30,45100,CE,5,W,OP,,
NSE,D,40916,OPTIDX,0,BANKNIFTY-Jun2024-45100-PE,15,BANKNIFTY 19 JUN 45100 PUT,19-06-2024 14:30,45100,PE,5,W,OP,,
NSE,D,40917,OPTIDX,0,BANKNIFTY-Jun2024-45200-CE,15,BANKNIFTY 19 JUN 45200 CALL,19-06-2024 14:30,45200,CE,5,W,OP,,
NSE,D,40918,OPTIDX,0,BANKNIFTY-Jun2024-45200-PE,15,BANKNIFTY 19 JUN 45200 PUT,19-06-2024 14:30,45200,PE,5,W,OP,,
NSE,D,40919,OPTIDX,0,BANKNIFTY-Jun2024-45300-CE,15,BANKNIFTY 19 JUN 45300 CALL,19-06-2024 14:30,45300,CE,5,W,OP,,
NSE,D,40920,OPTIDX,0,BANKNIFTY-Jun2024-45300-PE,15,BANKNIFTY 19 JUN 45300 PUT,19-06-2024 14:30,45300,PE,5,W,OP,,
NSE,D,40921,OPTIDX,0,BANKNIFTY-Jun2024-45400-CE,15,BANKNIFTY 19 JUN 45400 CALL,19-06-2024 14:30,45400,CE,5,W,OP,,
NSE,D,40922,OPTIDX,0,BANKNIFTY-Jun2024-45400-PE,15,BANKNIFTY 19 JUN 45400 PUT,19-06-2024 14:30,45400,PE,5,W,OP,,
NSE,D,40923,OPTIDX,0,BANKNIFTY-Jun2024-45500-CE,15,BANKNIFTY 19 JUN 45500 CALL,19-06-2024 14:30,45500,CE,5,W,OP,,
NSE,D,40924,OPTIDX,0,BANKNIFTY-Jun2024-45500-PE,15,BANKNIFTY 19 JUN 45500 PUT,19-06-2024 14:30,45500,PE,5,W,OP,,
NSE,D,40925,OPTIDX,0,BANKNIFTY-Jun2024-45600-CE,15,BANKNIFTY 19 JUN 45600 CALL,19-06-2024 14:30,45600,CE,5,W,OP,,
NSE,D,40926,OPTIDX,0,BANKNIFTY-Jun2024-45600-PE,15,BANKNIFTY 19 JUN 45600 PUT,19-06-2024 14:30,45600,PE,5,W,OP,,
NSE,D,40928,OPTIDX,0,BANKNIFTY-Jun2024-45700-CE,15,BANKNIFTY 19 JUN 45700 CALL,19-06-2024 14:30,45700,CE,5,W,OP,,
NSE,D,40929,OPTIDX,0,BANKNIFTY-Jun2024-45700-PE,15,BANKNIFTY 19 JUN 45700 PUT,19-06-2024 14:30,45700,PE,5,W,OP,,
NSE,D,40934,OPTIDX,0,BANKNIFTY-Jun2024-45800-CE,15,BANKNIFTY 19 JUN 45800 CALL,19-06-2024 14:30,45800,CE,5,W,OP,,
NSE,D,40935,OPTIDX,0,BANKNIFTY-Jun2024-45800-PE,15,BANKNIFTY 19 JUN 45800 PUT,19-06-2024 14:30,45800,PE,5,W,OP,,
NSE,D,40936,OPTIDX,0,BANKNIFTY-Jun2024-45900-CE,15,BANKNIFTY 19 JUN 45900 CALL,19-06-2024 14:30,45900,CE,5,W,OP,,
NSE,D,40938,OPTIDX,0,BANKNIFTY-Jun2024-45900-PE,15,BANKNIFTY 19 JUN 45900 PUT,19-06-2024 14:30,45900,PE,5,W,OP,,
NSE,D,40939,OPTIDX,0,BANKNIFTY-Jun2024-46000-CE,15,BANKNIFTY 19 JUN 46000 CALL,19-06-2024 14:30,46000,CE,5,W,OP,,
NSE,D,40940,OPTIDX,0,BANKNIFTY-Jun2024-46000-PE,15,BANKNIFTY 19 JUN 46000 PUT,19-06-2024 14:30,46000,PE,5,W,OP,,
NSE,D,40941,OPTIDX,0,BANKNIFTY-Jun2024-46100-CE,15,BANKNIFTY 19 JUN 46100 CALL,19-06-2024 14:30,46100,CE,5,W,OP,,
NSE,D,40944,OPTIDX,0,BANKNIFTY-Jun2024-46100-PE,15,BANKNIFTY 19 JUN 46100 PUT,19-06-2024 14:30,46100,PE,5,W,OP,,
NSE,D,40945,OPTIDX,0,BANKNIFTY-Jun2024-46200-CE,15,BANKNIFTY 19 JUN 46200 CALL,19-06-2024 14:30,46200,CE,5,W,OP,,
NSE,D,40946,OPTIDX,0,BANKNIFTY-Jun2024-46200-PE,15,BANKNIFTY 19 JUN 46200 PUT,19-06-2024 14:30,46200,PE,5,W,OP,,
NSE,D,40947,OPTIDX,0,BANKNIFTY-Jun2024-46300-CE,15,BANKNIFTY 19 JUN 46300 CALL,19-06-2024 14:30,46300,CE,5,W,OP,,
NSE,D,40948,OPTIDX,0,BANKNIFTY-Jun2024-46300-PE,15,BANKNIFTY 19 JUN 46300 PUT,19-06-2024 14:30,46300,PE,5,W,OP,,
NSE,D,40949,OPTIDX,0,BANKNIFTY-Jun2024-46400-CE,15,BANKNIFTY 19 JUN 46400 CALL,19-06-2024 14:30,46400,CE,5,W,OP,,
NSE,D,40956,OPTIDX,0,BANKNIFTY-Jun2024-46400-PE,15,BANKNIFTY 19 JUN 46400 PUT,19-06-2024 14:30,46400,PE,5,W,OP,,
NSE,D,40957,OPTIDX,0,BANKNIFTY-Jun2024-46500-CE,15,BANKNIFTY 19 JUN 46500 CALL,19-06-2024 14:30,46500,CE,5,W,OP,,
NSE,D,40958,OPTIDX,0,BANKNIFTY-Jun2024-46500-PE,15,BANKNIFTY 19 JUN 46500 PUT,19-06-2024 14:30,46500,PE,5,W,OP,,
NSE,D,40959,OPTIDX,0,BANKNIFTY-Jun2024-46600-CE,15,BANKNIFTY 19 JUN 46600 CALL,19-06-2024 14:30,46600,CE,5,W,OP,,
NSE,D,40966,OPTIDX,0,BANKNIFTY-Jun2024-46600-PE,15,BANKNIFTY 19 JUN 46600 PUT,19-06-2024 14:30,46600,PE,5,W,OP,,
NSE,D,40967,OPTIDX,0,BANKNIFTY-Jun2024-46700-CE,15,BANKNIFTY 19 JUN 46700 CALL,19-06-2024 14:30,46700,CE,5,W,OP,,
NSE,D,40968,OPTIDX,0,BANKNIFTY-Jun2024-46700-PE,15,BANKNIFTY 19 JUN 46700 PUT,19-06-2024 14:30,46700,PE,5,W,OP,,
NSE,D,40976,OPTIDX,0,BANKNIFTY-Jun2024-46800-CE,15,BANKNIFTY 19 JUN 46800 CALL,19-06-2024 14:30,46800,CE,5,W,OP,,
NSE,D,40977,OPTIDX,0,BANKNIFTY-Jun2024-46800-PE,15,BANKNIFTY 19 JUN 46800 PUT,19-06-2024 14:30,46800,PE,5,W,OP,,
NSE,D,40982,OPTIDX,0,BANKNIFTY-Jun2024-46900-CE,15,BANKNIFTY 19 JUN 46900 CALL,19-06-2024 14:30,46900,CE,5,W,OP,,
NSE,D,40986,OPTIDX,0,BANKNIFTY-Jun2024-46900-PE,15,BANKNIFTY 19 JUN 46900 PUT,19-06-2024 14:30,46900,PE,5,W,OP,,
NSE,D,40987,OPTIDX,0,BANKNIFTY-Jun2024-47000-CE,15,BANKNIFTY 19 JUN 47000 CALL,19-06-2024 14:30,47000,CE,5,W,OP,,
NSE,D,40988,OPTIDX,0,BANKNIFTY-Jun2024-47000-PE,15,BANKNIFTY 19 JUN 47000 PUT,19-06-2024 14:30,47000,PE,5,W,OP,,
NSE,D,40994,OPTIDX,0,BANKNIFTY-Jun2024-47100-CE,15,BANKNIFTY 19 JUN 47100 CALL,19-06-2024 14:30,47100,CE,5,W,OP,,
NSE,D,41006,OPTIDX,0,BANKNIFTY-Jun2024-47100-PE,15,BANKNIFTY 19 JUN 47100 PUT,19-06-2024 14:30,47100,PE,5,W,OP,,
NSE,D,41007,OPTIDX,0,BANKNIFTY-Jun2024-47200-CE,15,BANKNIFTY 19 JUN 47200 CALL,19-06-2024 14:30,47200,CE,5,W,OP,,
NSE,D,41009,OPTIDX,0,BANKNIFTY-Jun2024-47200-PE,15,BANKNIFTY 19 JUN 47200 PUT,19-06-2024 14:30,47200,PE,5,W,OP,,
NSE,D,41010,OPTIDX,0,BANKNIFTY-Jun2024-47300-CE,15,BANKNIFTY 19 JUN 47300 CALL,19-06-2024 14:30,47300,CE,5,W,OP,,
NSE,D,41013,OPTIDX,0,BANKNIFTY-Jun2024-47300-PE,15,BANKNIFTY 19 JUN 47300 PUT,19-06-2024 14:30,47300,PE,5,W,OP,,
NSE,D,41014,OPTIDX,0,BANKNIFTY-Jun2024-47400-CE,15,BANKNIFTY 19 JUN 47400 CALL,19-06-2024 14:30,47400,CE,5,W,OP,,
NSE,D,41015,OPTIDX,0,BANKNIFTY-Jun2024-47400-PE,15,BANKNIFTY 19 JUN 47400 PUT,19-06-2024 14:30,47400,PE,5,W,OP,,
NSE,D,41016,OPTIDX,0,BANKNIFTY-Jun2024-47500-CE,15,BANKNIFTY 19 JUN 47500 CALL,19-06-2024 14:30,47500,CE,5,W,OP,,
NSE,D,41032,OPTIDX,0,BANKNIFTY-Jun2024-47500-PE,15,BANKNIFTY 19 JUN 47500 PUT,19-06-2024 14:30,47500,PE,5,W,OP,,
NSE,D,41034,OPTIDX,0,BANKNIFTY-Jun2024-47600-CE,15,BANKNIFTY 19 JUN 47600 CALL,19-06-2024 14:30,47600,CE,5,W,OP,,
NSE,D,41035,OPTIDX,0,BANKNIFTY-Jun2024-47600-PE,15,BANKNIFTY 19 JUN 47600 PUT,19-06-2024 14:30,47600,PE,5,W,OP,,
NSE,D,41037,OPTIDX,0,BANKNIFTY-Jun2024-47700-CE,15,BANKNIFTY 19 JUN 47700 CALL,19-06-2024 14:30,47700,CE,5,W,OP,,
NSE,D,41047,OPTIDX,0,BANKNIFTY-Jun2024-47700-PE,15,BANKNIFTY 19 JUN 47700 PUT,19-06-2024 14:30,47700,PE,5,W,OP,,
NSE,D,41051,OPTIDX,0,BANKNIFTY-Jun2024-47800-CE,15,BANKNIFTY 19 JUN 47800 CALL,19-06-2024 14:30,47800,CE,5,W,OP,,
NSE,D,41055,OPTIDX,0,BANKNIFTY-Jun2024-47800-PE,15,BANKNIFTY 19 JUN 47800 PUT,19-06-2024 14:30,47800,PE,5,W,OP,,
NSE,D,41056,OPTIDX,0,BANKNIFTY-Jun2024-47900-CE,15,BANKNIFTY 19 JUN 47900 CALL,19-06-2024 14:30,47900,CE,5,W,OP,,
NSE,D,41059,OPTIDX,0,BANKNIFTY-Jun2024-47900-PE,15,BANKNIFTY 19 JUN 47900 PUT,19-06-2024 14:30,47900,PE,5,W,OP,,
NSE,D,41060,OPTIDX,0,BANKNIFTY-Jun2024-48000-CE,15,BANKNIFTY 19 JUN 48000 CALL,19-06-2024 14:30,48000,CE,5,W,OP,,
NSE,D,41061,OPTIDX,0,BANKNIFTY-Jun2024-48000-PE,15,BANKNIFTY 19 JUN 48000 PUT,19-06-2024 14:30,48000,PE,5,W,OP,,
NSE,D,41062,OPTIDX,0,BANKNIFTY-Jun2024-48100-CE,15,BANKNIFTY 19 JUN 48100 CALL,19-06-2024 14:30,48100,CE,5,W,OP,,
NSE,D,41071,OPTIDX,0,BANKNIFTY-Jun2024-48100-PE,15,BANKNIFTY 19 JUN 48100 PUT,19-06-2024 14:30,48100,PE,5,W,OP,,
NSE,D,41072,OPTIDX,0,BANKNIFTY-Jun2024-48200-CE,15,BANKNIFTY 19 JUN 48200 CALL,19-06-2024 14:30,48200,CE,5,W,OP,,
NSE,D,41076,OPTIDX,0,BANKNIFTY-Jun2024-48200-PE,15,BANKNIFTY 19 JUN 48200 PUT,19-06-2024 14:30,48200,PE,5,W,OP,,
NSE,D,41077,OPTIDX,0,BANKNIFTY-Jun2024-48300-CE,15,BANKNIFTY 19 JUN 48300 CALL,19-06-2024 14:30,48300,CE,5,W,OP,,
NSE,D,41083,OPTIDX,0,BANKNIFTY-Jun2024-48300-PE,15,BANKNIFTY 19 JUN 48300 PUT,19-06-2024 14:30,48300,PE,5,W,OP,,
NSE,D,41084,OPTIDX,0,BANKNIFTY-Jun2024-48400-CE,15,BANKNIFTY 19 JUN 48400 CALL,19-06-2024 14:30,48400,CE,5,W,OP,,
NSE,D,41099,OPTIDX,0,BANKNIFTY-Jun2024-48400-PE,15,BANKNIFTY 19 JUN 48400 PUT,19-06-2024 14:30,48400,PE,5,W,OP,,
NSE,D,41100,OPTIDX,0,BANKNIFTY-Jun2024-48500-CE,15,BANKNIFTY 19 JUN 48500 CALL,19-06-2024 14:30,48500,CE,5,W,OP,,
NSE,D,41101,OPTIDX,0,BANKNIFTY-Jun2024-48500-PE,15,BANKNIFTY 19 JUN 48500 PUT,19-06-2024 14:30,48500,PE,5,W,OP,,
NSE,D,41102,OPTIDX,0,BANKNIFTY-Jun2024-48600-CE,15,BANKNIFTY 19 JUN 48600 CALL,19-06-2024 14:30,48600,CE,5,W,OP,,
NSE,D,41105,OPTIDX,0,BANKNIFTY-Jun2024-48600-PE,15,BANKNIFTY 19 JUN 48600 PUT,19-06-2024 14:30,48600,PE,5,W,OP,,
NSE,D,41106,OPTIDX,0,BANKNIFTY-Jun2024-48700-CE,15,BANKNIFTY 19 JUN 48700 CALL,19-06-2024 14:30,48700,CE,5,W,OP,,
NSE,D,41108,OPTIDX,0,BANKNIFTY-Jun2024-48700-PE,15,BANKNIFTY 19 JUN 48700 PUT,19-06-2024 14:30,48700,PE,5,W,OP,,
NSE,D,41109,OPTIDX,0,BANKNIFTY-Jun2024-48800-CE,15,BANKNIFTY 19 JUN 48800 CALL,19-06-2024 14:30,48800,CE,5,W,OP,,
NSE,D,41110,OPTIDX,0,BANKNIFTY-Jun2024-48800-PE,15,BANKNIFTY 19 JUN 48800 PUT,19-06-2024 14:30,48800,PE,5,W,OP,,
NSE,D,41111,OPTIDX,0,BANKNIFTY-Jun2024-48900-CE,15,BANKNIFTY 19 JUN 48900 CALL,19-06-2024 14:30,48900,CE,5,W,OP,,
NSE,D,41113,OPTIDX,0,BANKNIFTY-Jun2024-48900-PE,15,BANKNIFTY 19 JUN 48900 PUT,19-06-2024 14:30,48900,PE,5,W,OP,,
NSE,D,41116,OPTIDX,0,BANKNIFTY-Jun2024-49000-CE,15,BANKNIFTY 19 JUN 49000 CALL,19-06-2024 14:30,49000,CE,5,W,OP,,
NSE,D,41117,OPTIDX,0,BANKNIFTY-Jun2024-49000-PE,15,BANKNIFTY 19 JUN 49000 PUT,19-06-2024 14:30,49000,PE,5,W,OP,,
NSE,D,41118,OPTIDX,0,BANKNIFTY-Jun2024-49100-CE,15,BANKNIFTY 19 JUN 49100 CALL,19-06-2024 14:30,49100,CE,5,W,OP,,
NSE,D,41122,OPTIDX,0,BANKNIFTY-Jun2024-49100-PE,15,BANKNIFTY 19 JUN 49100 PUT,19-06-2024 14:30,49100,PE,5,W,OP,,
NSE,D,41125,OPTIDX,0,BANKNIFTY-Jun2024-49200-CE,15,BANKNIFTY 19 JUN 49200 CALL,19-06-2024 14:30,49200,CE,5,W,OP,,
NSE,D,41126,OPTIDX,0,BANKNIFTY-Jun2024-49200-PE,15,BANKNIFTY 19 JUN 49200 PUT,19-06-2024 14:30,49200,PE,5,W,OP,,
NSE,D,41128,OPTIDX,0,BANKNIFTY-Jun2024-49300-CE,15,BANKNIFTY 19 JUN 49300 CALL,19-06-2024 14:30,49300,CE,5,W,OP,,
NSE,D,41129,OPTIDX,0,BANKNIFTY-Jun2024-49300-PE,15,BANKNIFTY 19 JUN 49300 PUT,19-06-2024 14:30,49300,PE,5,W,OP,,
NSE,D,41131,OPTIDX,0,BANKNIFTY-Jun2024-49400-CE,15,BANKNIFTY 19 JUN 49400 CALL,19-06-2024 14:30,49400,CE,5,W,OP,,
NSE,D,41135,OPTIDX,0,BANKNIFTY-Jun2024-49400-PE,15,BANKNIFTY 19 JUN 49400 PUT,19-06-2024 14:30,49400,PE,5,W,OP,,
NSE,D,41138,OPTIDX,0,BANKNIFTY-Jun2024-49500-CE,15,BANKNIFTY 19 JUN 49500 CALL,19-06-2024 14:30,49500,CE,5,W,OP,,
NSE,D,41139,OPTIDX,0,BANKNIFTY-Jun2024-49500-PE,15,BANKNIFTY 19 JUN 49500 PUT,19-06-2024 14:30,49500,PE,5,W,OP,,
NSE,D,41140,OPTIDX,0,BANKNIFTY-Jun2024-49600-CE,15,BANKNIFTY 19 JUN 49600 CALL,19-06-2024 14:30,49600,CE,5,W,OP,,
NSE,D,41146,OPTIDX,0,BANKNIFTY-Jun2024-49600-PE,15,BANKNIFTY 19 JUN 49600 PUT,19-06-2024 14:30,49600,PE,5,W,OP,,
NSE,D,41149,OPTIDX,0,BANKNIFTY-Jun2024-49700-CE,15,BANKNIFTY 19 JUN 49700 CALL,19-06-2024 14:30,49700,CE,5,W,OP,,
NSE,D,41150,OPTIDX,0,BANKNIFTY-Jun2024-49700-PE,15,BANKNIFTY 19 JUN 49700 PUT,19-06-2024 14:30,49700,PE,5,W,OP,,
NSE,D,41152,OPTIDX,0,BANKNIFTY-Jun2024-49800-CE,15,BANKNIFTY 19 JUN 49800 CALL,19-06-2024 14:30,49800,CE,5,W,OP,,
NSE,D,41153,OPTIDX,0,BANKNIFTY-Jun2024-49800-PE,15,BANKNIFTY 19 JUN 49800 PUT,19-06-2024 14:30,49800,PE,5,W,OP,,
NSE,D,41155,OPTIDX,0,BANKNIFTY-Jun2024-49900-CE,15,BANKNIFTY 19 JUN 49900 CALL,19-06-2024 14:30,49900,CE,5,W,OP,,
NSE,D,41156,OPTIDX,0,BANKNIFTY-Jun2024-49900-PE,15,BANKNIFTY 19 JUN 49900 PUT,19-06-2024 14:30,49900,PE,5,W,OP,,
NSE,D,41160,OPTIDX,0,BANKNIFTY-Jun2024-50000-CE,15,BANKNIFTY 19 JUN 50000 CALL,19-06-2024 14:30,50000,CE,5,W,OP,,
NSE,D,41161,OPTIDX,0,BANKNIFTY-Jun2024-50000-PE,15,BANKNIFTY 19 JUN 50000 PUT,19-06-2024 14:30,50000,PE,5,W,OP,,
NSE,D,41162,OPTIDX,0,BANKNIFTY-Jun2024-50100-CE,15,BANKNIFTY 19 JUN 50100 CALL,19-06-2024 14:30,50100,CE,5,W,OP,,
NSE,D,41166,OPTIDX,0,BANKNIFTY-Jun2024-50100-PE,15,BANKNIFTY 19 JUN 50100 PUT,19-06-2024 14:30,50100,PE,5,W,OP,,
NSE,D,41167,OPTIDX,0,BANKNIFTY-Jun2024-50200-CE,15,BANKNIFTY 19 JUN 50200 CALL,19-06-2024 14:30,50200,CE,5,W,OP,,
NSE,D,41170,OPTIDX,0,BANKNIFTY-Jun2024-50200-PE,15,BANKNIFTY 19 JUN 50200 PUT,19-06-2024 14:30,50200,PE,5,W,OP,,
NSE,D,41171,OPTIDX,0,BANKNIFTY-Jun2024-50300-CE,15,BANKNIFTY 19 JUN 50300 CALL,19-06-2024 14:30,50300,CE,5,W,OP,,
NSE,D,41174,OPTIDX,0,BANKNIFTY-Jun2024-50300-PE,15,BANKNIFTY 19 JUN 50300 PUT,19-06-2024 14:30,50300,PE,5,W,OP,,
NSE,D,41175,OPTIDX,0,BANKNIFTY-Jun2024-50400-CE,15,BANKNIFTY 19 JUN 50400 CALL,19-06-2024 14:30,50400,CE,5,W,OP,,
NSE,D,41182,OPTIDX,0,BANKNIFTY-Jun2024-50400-PE,15,BANKNIFTY 19 JUN 50400 PUT,19-06-2024 14:30,50400,PE,5,W,OP,,
NSE,D,41183,OPTIDX,0,BANKNIFTY-Jun2024-50500-CE,15,BANKNIFTY 19 JUN 50500 CALL,19-06-2024 14:30,50500,CE,5,W,OP,,
NSE,D,41184,OPTIDX,0,BANKNIFTY-Jun2024-50500-PE,15,BANKNIFTY 19 JUN 50500 PUT,19-06-2024 14:30,50500,PE,5,W,OP,,
NSE,D,41185,OPTIDX,0,BANKNIFTY-Jun2024-50600-CE,15,BANKNIFTY 19 JUN 50600 CALL,19-06-2024 14:30,50600,CE,5,W,OP,,
NSE,D,41186,OPTIDX,0,BANKNIFTY-Jun2024-50600-PE,15,BANKNIFTY 19 JUN 50600 PUT,19-06-2024 14:30,50600,PE,5,W,OP,,
NSE,D,41191,OPTIDX,0,BANKNIFTY-Jun2024-50700-CE,15,BANKNIFTY 19 JUN 50700 CALL,19-06-2024 14:30,50700,CE,5,W,OP,,
NSE,D,41197,OPTIDX,0,BANKNIFTY-Jun2024-50700-PE,15,BANKNIFTY 19 JUN 50700 PUT,19-06-2024 14:30,50700,PE,5,W,OP,,
NSE,D,41198,OPTIDX,0,BANKNIFTY-Jun2024-50800-CE,15,BANKNIFTY 19 JUN 50800 CALL,19-06-2024 14:30,50800,CE,5,W,OP,,
NSE,D,41209,OPTIDX,0,BANKNIFTY-Jun2024-50800-PE,15,BANKNIFTY 19 JUN 50800 PUT,19-06-2024 14:30,50800,PE,5,W,OP,,
NSE,D,41214,OPTIDX,0,BANKNIFTY-Jun2024-50900-CE,15,BANKNIFTY 19 JUN 50900 CALL,19-06-2024 14:30,50900,CE,5,W,OP,,
NSE,D,41224,OPTIDX,0,BANKNIFTY-Jun2024-50900-PE,15,BANKNIFTY 19 JUN 50900 PUT,19-06-2024 14:30,50900,PE,5,W,OP,,
NSE,D,41225,OPTIDX,0,BANKNIFTY-Jun2024-51000-CE,15,BANKNIFTY 19 JUN 51000 CALL,19-06-2024 14:30,51000,CE,5,W,OP,,
NSE,D,41226,OPTIDX,0,BANKNIFTY-Jun2024-51000-PE,15,BANKNIFTY 19 JUN 51000 PUT,19-06-2024 14:30,51000,PE,5,W,OP,,
NSE,D,41227,OPTIDX,0,BANKNIFTY-Jun2024-51100-CE,15,BANKNIFTY 19 JUN 51100 CALL,19-06-2024 14:30,51100,CE,5,W,OP,,
