SEM_EXM_EXCH_ID, SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,D,41228,OPTIDX,0,BANKNIFTY-Jun2024-51100-PE,15,BANKNIFTY 19 JUN 51100 PUT,19-06-2024 14:30,51100,PE,5,W,OP,,
NSE,D,41229,OPTIDX,0,BANKNIFTY-Jun2024-51200-CE,15,BANKNIFTY 19 JUN 51200 CALL,19-06-2024 14:30,51200,CE,5,W,OP,,
NSE,D,41232,OPTIDX,0,BANKNIFTY-Jun2024-51200-PE,15,BANKNIFTY 19 JUN 51200 PUT,19-06-2024 14:30,51200,PE,5,W,OP,,
NSE,D,41233,OPTIDX,0,BANKNIFTY-Jun2024-51300-CE,15,BANKNIFTY 19 JUN 51300 CALL,19-06-2024 14:30,51300,CE,5,W,OP,,
NSE,D,41234,OPTIDX,0,BANKNIFTY-Jun2024-51300-PE,15,BANKNIFTY 19 JUN 51300 PUT,19-06-2024 14:30,51300,PE,5,W,OP,,
NSE,D,41238,OPTIDX,0,BANKNIFTY-Jun2024-51400-CE,15,BANKNIFTY 19 JUN 51400 CALL,19-06-2024 14:30,51400,CE,5,W,OP,,
NSE,D,41239,OPTIDX,0,BANKNIFTY-Jun2024-51400-PE,15,BANKNIFTY 19 JUN 51400 PUT,19-06-2024 14:30,51400,PE,5,W,OP,,
NSE,D,41241,OPTIDX,0,BANKNIFTY-Jun2024-51500-CE,15,BANKNIFTY 19 JUN 51500 CALL,19-06-2024 14:30,51500,CE,5,W,OP,,
NSE,D,41243,OPTIDX,0,BANKNIFTY-Jun2024-51500-PE,15,BANKNIFTY 19 JUN 51500 PUT,19-06-2024 14:30,51500,PE,5,W,OP,,
NSE,D,41262,OPTIDX,0,BANKNIFTY-Jun2024-51600-CE,15,BANKNIFTY 19 JUN 51600 CALL,19-06-2024 14:30,51600,CE,5,W,OP,,
NSE,D,41269,OPTIDX,0,BANKNIFTY-Jun2024-51600-PE,15,BANKNIFTY 19 JUN 51600 PUT,19-06-2024 14:30,51600,PE,5,W,OP,,
NSE,D,41271,OPTIDX,0,BANKNIFTY-Jun2024-51700-CE,15,BANKNIFTY 19 JUN 51700 CALL,19-06-2024 14:30,51700,CE,5,W,OP,,
NSE,D,41276,OPTIDX,0,BANKNIFTY-Jun2024-51700-PE,15,BANKNIFTY 19 JUN 51700 PUT,19-06-2024 14:30,51700,PE,5,W,OP,,
NSE,D,41277,OPTIDX,0,BANKNIFTY-Jun2024-51800-CE,15,BANKNIFTY 19 JUN 51800 CALL,19-06-2024 14:30,51800,CE,5,W,OP,,
NSE,D,41278,OPTIDX,0,BANKNIFTY-Jun2024-51800-PE,15,BANKNIFTY 19 JUN 51800 PUT,19-06-2024 14:30,51800,PE,5,W,OP,,
NSE,D,41279,OPTIDX,0,BANKNIFTY-Jun2024-51900-CE,15,BANKNIFTY 19 JUN 51900 CALL,19-06-2024 14:30,51900,CE,5,W,OP,,
NSE,D,41285,OPTIDX,0,BANKNIFTY-Jun2024-51900-PE,15,BANKNIFTY 19 JUN 51900 PUT,19-06-2024 14:30,51900,PE,5,W,OP,,
NSE,D,41291,OPTIDX,0,BANKNIFTY-Jun2024-52000-CE,15,BANKNIFTY 19 JUN 52000 CALL,19-06-2024 14:30,52000,CE,5,W,OP,,
NSE,D,41292,OPTIDX,0,BANKNIFTY-Jun2024-52000-PE,15,BANKNIFTY 19 JUN 52000 PUT,19-06-2024 14:30,52000,PE,5,W,OP,,
NSE,D,41293,OPTIDX,0,BANKNIFTY-Jun2024-52100-CE,15,BANKNIFTY 19 JUN 52100 CALL,19-06-2024 14:30,52100,CE,5,W,OP,,
NSE,D,41294,OPTIDX,0,BANKNIFTY-Jun2024-52100-PE,15,BANKNIFTY 19 JUN 52100 PUT,19-06-2024 14:30,52100,PE,5,W,OP,,
NSE,D,41295,OPTIDX,0,BANKNIFTY-Jun2024-52200-CE,15,BANKNIFTY 19 JUN 52200 CALL,19-06-2024 14:30,52200,CE,5,W,OP,,
NSE,D,41298,OPTIDX,0,BANKNIFTY-Jun2024-52200-PE,15,BANKNIFTY 19 JUN 52200 PUT,19-06-2024 14:30,52200,PE,5,W,OP,,
NSE,D,41299,OPTIDX,0,BANKNIFTY-Jun2024-52300-CE,15,BANKNIFTY 19 JUN 52300 CALL,19-06-2024 14:30,52300,CE,5,W,OP,,
NSE,D,41308,OPTIDX,0,BANKNIFTY-Jun2024-52300-PE,15,BANKNIFTY 19 JUN 52300 PUT,19-06-2024 14:30,52300,PE,5,W,OP,,
NSE,D,41309,OPTIDX,0,BANKNIFTY-Jun2024-52400-CE,15,BANKNIFTY 19 JUN 52400 CALL,19-06-2024 14:30,52400,CE,5,W,OP,,
NSE,D,41313,OPTIDX,0,BANKNIFTY-Jun2024-52400-PE,15,BANKNIFTY 19 JUN 52400 PUT,19-06-2024 14:30,52400,PE,5,W,OP,,
NSE,D,41319,OPTIDX,0,BANKNIFTY-Jun2024-52500-CE,15,BANKNIFTY 19 JUN 52500 CALL,19-06-2024 14:30,52500,CE,5,W,OP,,
NSE,D,41320,OPTIDX,0,BANKNIFTY-Jun2024-52500-PE,15,BANKNIFTY 19 JUN 52500 PUT,19-06-2024 14:30,52500,PE,5,W,OP,,
NSE,D,41328,OPTIDX,0,BANKNIFTY-Jun2024-52600-CE,15,BANKNIFTY 19 JUN 52600 CALL,19-06-2024 14:30,52600,CE,5,W,OP,,
NSE,D,41329,OPTIDX,0,BANKNIFTY-Jun2024-52600-PE,15,BANKNIFTY 19 JUN 52600 PUT,19-06-2024 14:30,52600,PE,5,W,OP,,
NSE,D,41330,OPTIDX,0,BANKNIFTY-Jun2024-52700-CE,15,BANKNIFTY 19 JUN 52700 CALL,19-06-2024 14:30,52700,CE,5,W,OP,,
NSE,D,41332,OPTIDX,0,BANKNIFTY-Jun2024-52700-PE,15,BANKNIFTY 19 JUN 52700 PUT,19-06-2024 14:30,52700,PE,5,W,OP,,
NSE,D,41333,OPTIDX,0,BANKNIFTY-Jun2024-52800-CE,15,BANKNIFTY 19 JUN 52800 CALL,19-06-2024 14:30,52800,CE,5,W,OP,,
NSE,D,41334,OPTIDX,0,BANKNIFTY-Jun2024-52800-PE,15,BANKNIFTY 19 JUN 52800 PUT,19-06-2024 14:30,52800,PE,5,W,OP,,
NSE,D,41347,OPTIDX,0,BANKNIFTY-Jun2024-52900-CE,15,BANKNIFTY 19 JUN 52900 CALL,19-06-2024 14:30,52900,CE,5,W,OP,,
NSE,D,41368,OPTIDX,0,BANKNIFTY-Jun2024-52900-PE,15,BANKNIFTY 19 JUN 52900 PUT,19-06-2024 14:30,52900,PE,5,W,OP,,
NSE,D,41369,OPTIDX,0,BANKNIFTY-Jun2024-53000-CE,15,BANKNIFTY 19 JUN 53000 CALL,19-06-2024 14:30,53000,CE,5,W,OP,,
NSE,D,41372,OPTIDX,0,BANKNIFTY-Jun2024-53000-PE,15,BANKNIFTY 19 JUN 53000 PUT,19-06-2024 14:30,53000,PE,5,W,OP,,
NSE,D,41373,OPTIDX,0,BANKNIFTY-Jun2024-53100-CE,15,BANKNIFTY 19 JUN 53100 CALL,19-06-2024 14:30,53100,CE,5,W,OP,,
NSE,D,41376,OPTIDX,0,BANKNIFTY-Jun2024-53100-PE,15,BANKNIFTY 19 JUN 53100 PUT,19-06-2024 14:30,53100,PE,5,W,OP,,
NSE,D,41379,OPTIDX,0,BANKNIFTY-Jun2024-53200-CE,15,BANKNIFTY 19 JUN 53200 CALL,19-06-2024 14:30,53200,CE,5,W,OP,,
NSE,D,41380,OPTIDX,0,BANKNIFTY-Jun2024-53200-PE,15,BANKNIFTY 19 JUN 53200 PUT,19-06-2024 14:30,53200,PE,5,W,OP,,
NSE,D,41382,OPTIDX,0,BANKNIFTY-Jun2024-53300-CE,15,BANKNIFTY 19 JUN 53300 CALL,19-06-2024 14:30,53300,CE,5,W,OP,,
NSE,D,41386,OPTIDX,0,BANKNIFTY-Jun2024-53300-PE,15,BANKNIFTY 19 JUN 53300 PUT,19-06-2024 14:30,53300,PE,5,W,OP,,
NSE,D,41387,OPTIDX,0,BANKNIFTY-Jun2024-53400-CE,15,BANKNIFTY 19 JUN 53400 CALL,19-06-2024 14:30,53400,CE,5,W,OP,,
NSE,D,41388,OPTIDX,0,BANKNIFTY-Jun2024-53400-PE,15,BANKNIFTY 19 JUN 53400 PUT,19-06-2024 14:30,53400,PE,5,W,OP,,
NSE,D,41389,OPTIDX,0,BANKNIFTY-Jun2024-53500-CE,15,BANKNIFTY 19 JUN 53500 CALL,19-06-2024 14:30,53500,CE,5,W,OP,,
NSE,D,41392,OPTIDX,0,BANKNIFTY-Jun2024-53500-PE,15,BANKNIFTY 19 JUN 53500 PUT,19-06-2024 14:30,53500,PE,5,W,OP,,
NSE,D,41393,OPTIDX,0,BANKNIFTY-Jun2024-53600-CE,15,BANKNIFTY 19 JUN 53600 CALL,19-06-2024 14:30,53600,CE,5,W,OP,,
NSE,D,41402,OPTIDX,0,BANKNIFTY-Jun2024-53600-PE,15,BANKNIFTY 19 JUN 53600 PUT,19-06-2024 14:30,53600,PE,5,W,OP,,
NSE,D,41418,OPTIDX,0,BANKNIFTY-Jun2024-53700-CE,15,BANKNIFTY 19 JUN 53700 CALL,19-06-2024 14:30,53700,CE,5,W,OP,,
NSE,D,41419,OPTIDX,0,BANKNIFTY-Jun2024-53700-PE,15,BANKNIFTY 19 JUN 53700 PUT,19-06-2024 14:30,53700,PE,5,W,OP,,
NSE,D,41429,OPTIDX,0,BANKNIFTY-Jun2024-54000-CE,15,BANKNIFTY 19 JUN 54000 CALL,19-06-2024 14:30,54000,CE,5,W,OP,,
NSE,D,41430,OPTIDX,0,BANKNIFTY-Jun2024-54000-PE,15,BANKNIFTY 19 JUN 54000 PUT,19-06-2024 14:30,54000,PE,5,W,OP,,
NSE,D,41440,OPTIDX,0,BANKNIFTY-Jun2024-54500-CE,15,BANKNIFTY 19 JUN 54500 CALL,19-06-2024 14:30,54500,CE,5,W,OP,,
NSE,D,41443,OPTIDX,0,BANKNIFTY-Jun2024-54500-PE,15,BANKNIFTY 19 JUN 54500 PUT,19-06-2024 14:30,54500,PE,5,W,OP,,
NSE,D,41444,OPTIDX,0,BANKNIFTY-Jun2024-55000-CE,15,BANKNIFTY 19 JUN 55000 CALL,19-06-2024 14:30,55000,CE,5,W,OP,,
NSE,D,41445,OPTIDX,0,BANKNIFTY-Jun2024-55000-PE,15,BANKNIFTY 19 JUN 55000 PUT,19-06-2024 14:30,55000,PE,5,W,OP,,
NSE,D,41479,OPTIDX,0,BANKNIFTY-Jun2024-55500-CE,15,BANKNIFTY 19 JUN 55500 CALL,19-06-2024 14:30,55500,CE,5,W,OP,,
NSE,D,41484,OPTIDX,0,BANKNIFTY-Jun2024-55500-PE,15,BANKNIFTY 19 JUN 55500 PUT,19-06-2024 14:30,55500,PE,5,W,OP,,
NSE,D,41485,OPTIDX,0,BANKNIFTY-Jun2024-56000-CE,15,BANKNIFTY 19 JUN 56000 CALL,19-06-2024 14:30,56000,CE,5,W,OP,,
NSE,D,41486,OPTIDX,0,BANKNIFTY-Jun2024-56000-PE,15,BANKNIFTY 19 JUN 56000 PUT,19-06-2024 14:30,56000,PE,5,W,OP,,
NSE,D,41487,OPTIDX,0,BANKNIFTY-Jun2024-56500-CE,15,BANKNIFTY 19 JUN 56500 CALL,19-06-2024 14:30,56500,CE,5,W,OP,,
NSE,D,41488,OPTIDX,0,BANKNIFTY-Jun2024-56500-PE,15,BANKNIFTY 19 JUN 56500 PUT,19-06-2024 14:30,56500,PE,5,W,OP,,
NSE,D,41499,OPTIDX,0,BANKNIFTY-Jun2024-57000-CE,15,BANKNIFTY 19 JUN 57000 CALL,19-06-2024 14:30,57000,CE,5,W,OP,,
NSE,D,41500,OPTIDX,0,BANKNIFTY-Jun2024-57000-PE,15,BANKNIFTY 19 JUN 57000 PUT,19-06-2024 14:30,57000,PE,5,W,OP,,
NSE,D,41501,OPTIDX,0,BANKNIFTY-Jun2024-57500-CE,15,BANKNIFTY 19 JUN 57500 CALL,19-06-2024 14:30,57500,CE,5,W,OP,,
NSE,D,41502,OPTIDX,0,BANKNIFTY-Jun2024-57500-PE,15,BANKNIFTY 19 JUN 57500 PUT,19-06-2024 14:30,57500,PE,5,W,OP,,
NSE,D,41503,OPTIDX,0,BANKNIFTY-Jun2024-58000-CE,15,BANKNIFTY 19 JUN 58000 CALL,19-06-2024 14:30,58000,CE,5,W,OP,,
NSE,D,41504,OPTIDX,0,BANKNIFTY-Jun2024-58000-PE,15,BANKNIFTY 19 JUN 58000 PUT,19-06-2024 14:30,58000,PE,5,W,OP,,
NSE,D,41857,OPTIDX,0,BANKNIFTY-Jun2024-24500-CE,15,BANKNIFTY 19 JUN 24500 CALL,19-06-2024 14:30,24500,CE,5,W,OP,,
NSE,D,41860,OPTIDX,0,BANKNIFTY-Jun2024-24500-PE,15,BANKNIFTY 19 JUN 24500 PUT,19-06-2024 14:30,24500,PE,5,W,OP,,
NSE,D,41861,OPTIDX,0,BANKNIFTY-Jun2024-25000-CE,15,BANKNIFTY 19 JUN 25000 CALL,19-06-2024 14:30,25000,CE,5,W,OP,,
NSE,D,41875,OPTIDX,0,BANKNIFTY-Jun2024-25000-PE,15,BANKNIFTY 19 JUN 25000 PUT,19-06-2024 14:30,25000,PE,5,W,OP,,
NSE,D,41876,OPTIDX,0,BANKNIFTY-Jun2024-25500-CE,15,BANKNIFTY 19 JUN 25500 CALL,19-06-2024 14:30,25500,CE,5,W,OP,,
NSE,D,41879,OPTIDX,0,BANKNIFTY-Jun2024-25500-PE,15,BANKNIFTY 19 JUN 25500 PUT,19-06-2024 14:30,25500,PE,5,W,OP,,
NSE,D,41884,OPTIDX,0,BANKNIFTY-Jun2024-26000-CE,15,BANKNIFTY 19 JUN 26000 CALL,19-06-2024 14:30,26000,CE,5,W,OP,,
NSE,D,41889,OPTIDX,0,BANKNIFTY-Jun2024-26000-PE,15,BANKNIFTY 19 JUN 26000 PUT,19-06-2024 14:30,26000,PE,5,W,OP,,
NSE,D,41890,OPTIDX,0,BANKNIFTY-Jun2024-37900-CE,15,BANKNIFTY 19 JUN 37900 CALL,19-06-2024 14:30,37900,CE,5,W,OP,,
NSE,D,41899,OPTIDX,0,BANKNIFTY-Jun2024-37900-PE,15,BANKNIFTY 19 JUN 37900 PUT,19-06-2024 14:30,37900,PE,5,W,OP,,
NSE,D,41901,OPTIDX,0,BANKNIFTY-Jun2024-38100-CE,15,BANKNIFTY 19 JUN 38100 CALL,19-06-2024 14:30,38100,CE,5,W,OP,,
NSE,D,41916,OPTIDX,0,BANKNIFTY-Jun2024-38100-PE,15,BANKNIFTY 19 JUN 38100 PUT,19-06-2024 14:30,38100,PE,5,W,OP,,
NSE,D,41917,OPTIDX,0,BANKNIFTY-Jun2024-38200-CE,15,BANKNIFTY 19 JUN 38200 CALL,19-06-2024 14:30,38200,CE,5,W,OP,,
NSE,D,41918,OPTIDX,0,BANKNIFTY-Jun2024-38200-PE,15,BANKNIFTY 19 JUN 38200 PUT,19-06-2024 14:30,38200,PE,5,W,OP,,
NSE,D,41921,OPTIDX,0,BANKNIFTY-Jun2024-38300-CE,15,BANKNIFTY 19 JUN 38300 CALL,19-06-2024 14:30,38300,CE,5,W,OP,,
NSE,D,41925,OPTIDX,0,BANKNIFTY-Jun2024-38300-PE,15,BANKNIFTY 19 JUN 38300 PUT,19-06-2024 14:30,38300,PE,5,W,OP,,
NSE,D,41937,OPTIDX,0,BANKNIFTY-Jun2024-38400-CE,15,BANKNIFTY 19 JUN 38400 CALL,19-06-2024 14:30,38400,CE,5,W,OP,,
NSE,D,41938,OPTIDX,0,BANKNIFTY-Jun2024-38400-PE,15,BANKNIFTY 19 JUN 38400 PUT,19-06-2024 14:30,38400,PE,5,W,OP,,
NSE,D,41946,OPTIDX,0,BANKNIFTY-Jun2024-38600-CE,15,BANKNIFTY 19 JUN 38600 CALL,19-06-2024 14:30,38600,CE,5,W,OP,,
NSE,D,41947,OPTIDX,0,BANKNIFTY-Jun2024-38600-PE,15,BANKNIFTY 19 JUN 38600 PUT,19-06-2024 14:30,38600,PE,5,W,OP,,
NSE,D,43284,OPTIDX,0,BANKNIFTY-Jun2024-38700-CE,15,BANKNIFTY 19 JUN 38700 CALL,19-06-2024 14:30,38700,CE,5,W,OP,,
NSE,D,43285,OPTIDX,0,BANKNIFTY-Jun2024-38700-PE,15,BANKNIFTY 19 JUN 38700 PUT,19-06-2024 14:30,38700,PE,5,W,OP,,
NSE,D,44281,OPTIDX,0,BANKNIFTY-Jun2024-58500-CE,15,BANKNIFTY 19 JUN 58500 CALL,19-06-2024 14:30,58500,CE,5,W,OP,,
NSE,D,44282,OPTIDX,0,BANKNIFTY-Jun2024-58500-PE,15,BANKNIFTY 19 JUN 58500 PUT,19-06-2024 14:30,58500,PE,5,W,OP,,
NSE,D,44283,OPTIDX,0,BANKNIFTY-Jun2024-59000-CE,15,BANKNIFTY 19 JUN 59000 CALL,19-06-2024 14:30,59000,CE,5,W,OP,,
NSE,D,44284,OPTIDX,0,BANKNIFTY-Jun2024-59000-PE,15,BANKNIFTY 19 JUN 59000 PUT,19-06-2024 14:30,59000,PE,5,W,OP,,
NSE,D,44285,OPTIDX,0,BANKNIFTY-Jun2024-59500-CE,15,BANKNIFTY 19 JUN 59500 CALL,19-06-2024 14:30,59500,CE,5,W,OP,,
NSE,D,44288,OPTIDX,0,BANKNIFTY-Jun2024-59500-PE,15,BANKNIFTY 19 JUN 59500 PUT,19-06-2024 14:30,59500,PE,5,W,OP,,
NSE,D,44291,OPTIDX,0,BANKNIFTY-Jun2024-60000-CE,15,BANKNIFTY 19 JUN 60000 CALL,19-06-2024 14:30,60000,CE,5,W,OP,,
NSE,D,44292,OPTIDX,0,BANKNIFTY-Jun2024-60000-PE,15,BANKNIFTY 19 JUN 60000 PUT,19-06-2024 14:30,60000,PE,5,W,OP,,
NSE,D,44293,OPTIDX,0,BANKNIFTY-Jun2024-60500-CE,15,BANKNIFTY 19 JUN 60500 CALL,19-06-2024 14:30,60500,CE,5,W,OP,,
NSE,D,44294,OPTIDX,0,BANKNIFTY-Jun2024-60500-PE,15,BANKNIFTY 19 JUN 60500 PUT,19-06-2024 14:30,60500,PE,5,W,OP,,
NSE,D,44295,OPTIDX,0,BANKNIFTY-Jun2024-61000-CE,15,BANKNIFTY 19 JUN 61000 CALL,19-06-2024 14:30,61000,CE,5,W,OP,,
NSE,D,44296,OPTIDX,0,BANKNIFTY-Jun2024-61000-PE,15,BANKNIFTY 19 JUN 61000 PUT,19-06-2024 14:30,61000,PE,5,W,OP,,
NSE,D,44531,OPTIDX,0,BANKNIFTY-Jun2024-61500-CE,15,BANKNIFTY 19 JUN 61500 CALL,19-06-2024 14:30,61500,CE,5,W,OP,,
NSE,D,44532,OPTIDX,0,BANKNIFTY-Jun2024-61500-PE,15,BANKNIFTY 19 JUN 61500 PUT,19-06-2024 14:30,61500,PE,5,W,OP,,
NSE,D,44533,OPTIDX,0,BANKNIFTY-Jun2024-62000-CE,15,BANKNIFTY 19 JUN 62000 CALL,19-06-2024 14:30,62000,CE,5,W,OP,,
NSE,D,44534,OPTIDX,0,BANKNIFTY-Jun2024-62000-PE,15,BANKNIFTY 19 JUN 62000 PUT,19-06-2024 14:30,62000,PE,5,W,OP,,
NSE,D,44535,OPTIDX,0,BANKNIFTY-Jun2024-62500-CE,15,BANKNIFTY 19 JUN 62500 CALL,19-06-2024 14:30,62500,CE,5,W,OP,,
NSE,D,44536,OPTIDX,0,BANKNIFTY-Jun2024-62500-PE,15,BANKNIFTY 19 JUN 62500 PUT,19-06-2024 14:30,62500,PE,5,W,OP,,
NSE,D,46330,OPTIDX,0,BANKNIFTY-Jun2024-38800-CE,15,BANKNIFTY 19 JUN 38800 CALL,19-06-2024 14:30,38800,CE,5,W,OP,,
NSE,D,46331,OPTIDX,0,BANKNIFTY-Jun2024-38800-PE,15,BANKNIFTY 19 JUN 38800 PUT,19-06-2024 14:30,38800,PE,5,W,OP,,
NSE,D,46332,OPTIDX,0,BANKNIFTY-Jun2024-38900-CE,15,BANKNIFTY 19 JUN 38900 CALL,19-06-2024 14:30,38900,CE,5,W,OP,,
NSE,D,46337,OPTIDX,0,BANKNIFTY-Jun2024-38900-PE,15,BANKNIFTY 19 JUN 38900 PUT,19-06-2024 14:30,38900,PE,5,W,OP,,
NSE,D,46861,OPTIDX,0,BANKNIFTY-Jun2024-39100-CE,15,BANKNIFTY 19 JUN 39100 CALL,19-06-2024 14:30,39100,CE,5,W,OP,,
NSE,D,46862,OPTIDX,0,BANKNIFTY-Jun2024-39100-PE,15,BANKNIFTY 19 JUN 39100 PUT,19-06-2024 14:30,39100,PE,5,W,OP,,
NSE,D,50848,OPTIDX,0,BANKNIFTY-Jun2024-39200-CE,15,BANKNIFTY 19 JUN 39200 CALL,19-06-2024 14:30,39200,CE,5,W,OP,,
NSE,D,50849,OPTIDX,0,BANKNIFTY-Jun2024-39200-PE,15,BANKNIFTY 19 JUN 39200 PUT,19-06-2024 14:30,39200,PE,5,W,OP,,
NSE,D,53840,OPTIDX,0,BANKNIFTY-Jun2024-39300-CE,15,BANKNIFTY 19 JUN 39300 CALL,19-06-2024 14:30,39300,CE,5,W,OP,,
NSE,D,53841,OPTIDX,0,BANKNIFTY-Jun2024-39300-PE,15,BANKNIFTY 19 JUN 39300 PUT,19-06-2024 14:30,39300,PE,5,W,OP,,
NSE,D,54509,OPTIDX,0,BANKNIFTY-Jun2024-39400-CE,15,BANKNIFTY 19 JUN 39400 CALL,19-06-2024 14:30,39400,CE,5,W,OP,,
NSE,D,54510,OPTIDX,0,BANKNIFTY-Jun2024-39400-PE,15,BANKNIFTY 19 JUN 39400 PUT,19-06-2024 14:30,39400,PE,5,W,OP,,
NSE,D,54511,OPTIDX,0,BANKNIFTY-Jun2024-39600-CE,15,BANKNIFTY 19 JUN 39600 CALL,19-06-2024 14:30,39600,CE,5,W,OP,,
NSE,D,54512,OPTIDX,0,BANKNIFTY-Jun2024-39600-PE,15,BANKNIFTY 19 JUN 39600 PUT,19-06-2024 14:30,39600,PE,5,W,OP,,
NSE,D,54513,OPTIDX,0,BANKNIFTY-Jun2024-39700-CE,15,BANKNIFTY 19 JUN 39700 CALL,19-06-2024 14:30,39700,CE,5,W,OP,,
NSE,D,54514,OPTIDX,0,BANKNIFTY-Jun2024-39700-PE,15,BANKNIFTY 19 JUN 39700 PUT,19-06-2024 14:30,39700,PE,5,W,OP,,
NSE,D,54515,OPTIDX,0,BANKNIFTY-Jun2024-39800-CE,15,BANKNIFTY 19 JUN 39800 CALL,19-06-2024 14:30,39800,CE,5,W,OP,,
NSE,D,54516,OPTIDX,0,BANKNIFTY-Jun2024-39800-PE,15,BANKNIFTY 19 JUN 39800 PUT,19-06-2024 14:30,39800,PE,5,W,OP,,
NSE,D,54517,OPTIDX,0,BANKNIFTY-Jun2024-39900-CE,15,BANKNIFTY 19 JUN 39900 CALL,19-06-2024 14:30,39900,CE,5,W,OP,,
NSE,D,54518,OPTIDX,0,BANKNIFTY-Jun2024-39900-PE,15,BANKNIFTY 19 JUN 39900 PUT,19-06-2024 14:30,39900,PE,5,W,OP,,
NSE,D,58199,OPTIDX,0,BANKNIFTY-Jun2024-55100-CE,15,BANKNIFTY 19 JUN 55100 CALL,19-06-2024 14:30,55100,CE,5,W,OP,,
NSE,D,65121,OPTIDX,0,BANKNIFTY-Jun2024-55100-PE,15,BANKNIFTY 19 JUN 55100 PUT,19-06-2024 14:30,55100,PE,5,W,OP,,
NSE,D,65122,OPTIDX,0,BANKNIFTY-Jun2024-55200-CE,15,BANKNIFTY 19 JUN 55200 CALL,19-06-2024 14:30,55200,CE,5,W,OP,,
NSE,D,65123,OPTIDX,0,BANKNIFTY-Jun2024-55200-PE,15,BANKNIFTY 19 JUN 55200 PUT,19-06-2024 14:30,55200,PE,5,W,OP,,
NSE,D,65124,OPTIDX,0,BANKNIFTY-Jun2024-55300-CE,15,BANKNIFTY 19 JUN 55300 CALL,19-06-2024 14:30,55300,CE,5,W,OP,,
NSE,D,65125,OPTIDX,0,BANKNIFTY-Jun2024-55300-PE,15,BANKNIFTY 19 JUN 55300 PUT,19-06-2024 14:30,55300,PE,5,W,OP,,
NSE,D,65126,OPTIDX,0,BANKNIFTY-Jun2024-64500-CE,15,BANKNIFTY 19 JUN 64500 CALL,19-06-2024 14:30,64500,CE,5,W,OP,,
NSE,D,65129,OPTIDX,0,BANKNIFTY-Jun2024-64500-PE,15,BANKNIFTY 19 JUN 64500 PUT,19-06-2024 14:30,64500,PE,5,W,OP,,
